INSERTED	2023-10-14 17:40:14.390077
STARTED	2023-10-14 17:45:01.631680
INSERTED	2023-10-14 17:45:14.614701
STARTED	2023-10-14 17:50:01.889178
INSERTED	2023-10-14 17:50:14.950856
STARTED	2023-10-14 17:55:01.205640
INSERTED	2023-10-14 17:55:14.227007
STARTED	2023-10-14 18:00:01.470258
INSERTED	2023-10-14 18:00:14.840009
STARTED	2023-10-14 18:05:02.078704
INSERTED	2023-10-14 18:05:15.217360
STARTED	2023-10-14 18:10:01.487602
INSERTED	2023-10-14 18:10:14.530881
STARTED	2023-10-14 18:15:01.771267
INSERTED	2023-10-14 18:15:15.795378
STARTED	2023-10-14 18:20:02.045996
INSERTED	2023-10-14 18:20:15.130389
STARTED	2023-10-14 18:25:01.374283
INSERTED	2023-10-14 18:25:14.387820
STARTED	2023-10-14 18:30:01.632652
INSERTED	2023-10-14 18:30:14.607047
STARTED	2023-10-14 18:35:01.850712
INSERTED	2023-10-14 18:35:15.015743
STARTED	2023-10-14 18:40:01.262705
INSERTED	2023-10-14 18:40:15.534747
STARTED	2023-10-14 18:45:01.779556
INSERTED	2023-10-14 18:45:14.878239
STARTED	2023-10-14 18:50:02.127342
INSERTED	2023-10-14 18:50:15.440397
STARTED	2023-10-14 18:55:01.700857
INSERTED	2023-10-14 18:55:14.885477
STARTED	2023-10-14 19:00:02.126404
INSERTED	2023-10-14 19:00:15.568984
STARTED	2023-10-14 19:05:01.576979
INSERTED	2023-10-14 19:05:14.583773
STARTED	2023-10-14 19:10:01.829430
INSERTED	2023-10-14 19:10:15.843726
STARTED	2023-10-14 19:15:02.102086
INSERTED	2023-10-14 19:15:15.375190
STARTED	2023-10-14 19:20:01.631193
INSERTED	2023-10-14 19:20:14.633827
STARTED	2023-10-14 19:25:01.875411
INSERTED	2023-10-14 19:25:14.908051
STARTED	2023-10-14 19:30:02.152055
INSERTED	2023-10-14 19:30:16.124335
STARTED	2023-10-14 19:35:01.367648
INSERTED	2023-10-14 19:35:14.673165
STARTED	2023-10-14 19:40:01.922730
INSERTED	2023-10-14 19:40:15.123023
STARTED	2023-10-14 19:45:01.364669
INSERTED	2023-10-14 19:45:15.353751
STARTED	2023-10-14 19:50:01.603463
INSERTED	2023-10-14 19:50:15.639925
STARTED	2023-10-14 19:55:01.881100
INSERTED	2023-10-14 19:55:15.867149
STARTED	2023-10-14 20:00:02.114343
INSERTED	2023-10-14 20:00:16.216442
STARTED	2023-10-14 20:05:01.459625
INSERTED	2023-10-14 20:05:15.548566
STARTED	2023-10-14 20:10:01.794007
INSERTED	2023-10-14 20:10:15.075502
STARTED	2023-10-14 20:15:01.335401
INSERTED	2023-10-14 20:15:14.513385
STARTED	2023-10-14 20:20:01.769529
INSERTED	2023-10-14 20:20:14.674816
STARTED	2023-10-14 20:25:01.926159
INSERTED	2023-10-14 20:25:14.995001
STARTED	2023-10-14 20:30:01.242793
INSERTED	2023-10-14 20:30:15.541860
STARTED	2023-10-14 20:35:01.812298
INSERTED	2023-10-14 20:35:15.864685
STARTED	2023-10-14 20:40:02.106941
INSERTED	2023-10-14 20:40:16.130483
STARTED	2023-10-14 20:45:01.379450
INSERTED	2023-10-14 20:45:14.429949
STARTED	2023-10-14 20:50:01.672835
INSERTED	2023-10-14 20:50:14.725135
STARTED	2023-10-14 20:55:01.971618
INSERTED	2023-10-14 20:55:14.999409
STARTED	2023-10-14 21:00:01.242858
INSERTED	2023-10-14 21:00:14.426005
STARTED	2023-10-14 21:05:01.697156
INSERTED	2023-10-14 21:05:14.818973
STARTED	2023-10-14 21:10:02.070216
INSERTED	2023-10-14 21:10:16.293809
STARTED	2023-10-14 21:15:01.538090
INSERTED	2023-10-14 21:15:14.582628
STARTED	2023-10-14 21:20:01.847465
INSERTED	2023-10-14 21:20:14.863150
STARTED	2023-10-14 21:25:02.105711
INSERTED	2023-10-14 21:25:15.106268
STARTED	2023-10-14 21:30:01.352238
INSERTED	2023-10-14 21:30:15.432809
STARTED	2023-10-14 21:35:01.676549
INSERTED	2023-10-14 21:35:14.788386
STARTED	2023-10-14 21:40:02.034996
INSERTED	2023-10-14 21:40:15.187598
STARTED	2023-10-14 21:45:01.239781
INSERTED	2023-10-14 21:45:15.390387
STARTED	2023-10-14 21:50:01.633979
INSERTED	2023-10-14 21:50:15.656341
STARTED	2023-10-14 21:55:01.923317
INSERTED	2023-10-14 21:55:14.977221
STARTED	2023-10-14 22:00:01.222444
INSERTED	2023-10-14 22:00:14.130974
STARTED	2023-10-14 22:05:01.371588
INSERTED	2023-10-14 22:05:19.085408
STARTED	2023-10-14 22:10:01.327077
INSERTED	2023-10-14 22:10:14.346423
STARTED	2023-10-14 22:15:01.593500
INSERTED	2023-10-14 22:15:14.529116
STARTED	2023-10-14 22:20:01.800006
INSERTED	2023-10-14 22:20:14.785348
STARTED	2023-10-14 22:25:02.033426
INSERTED	2023-10-14 22:25:15.021666
STARTED	2023-10-14 22:30:01.273273
INSERTED	2023-10-14 22:30:14.437352
STARTED	2023-10-14 22:35:01.681277
INSERTED	2023-10-14 22:35:15.643747
STARTED	2023-10-14 22:40:01.890685
INSERTED	2023-10-14 22:40:14.895184
STARTED	2023-10-14 22:45:02.139038
INSERTED	2023-10-14 22:45:15.164624
STARTED	2023-10-14 22:50:01.416781
INSERTED	2023-10-14 22:50:14.547689
STARTED	2023-10-14 22:55:01.789165
INSERTED	2023-10-14 22:55:14.895989
STARTED	2023-10-14 23:00:02.141709
INSERTED	2023-10-14 23:00:15.342108
STARTED	2023-10-14 23:05:01.382164
INSERTED	2023-10-14 23:05:14.608785
STARTED	2023-10-14 23:10:01.853690
INSERTED	2023-10-14 23:10:16.130811
STARTED	2023-10-14 23:15:01.774967
INSERTED	2023-10-14 23:15:14.944122
STARTED	2023-10-14 23:20:01.217419
INSERTED	2023-10-14 23:20:14.258775
STARTED	2023-10-14 23:25:01.509801
INSERTED	2023-10-14 23:25:14.657297
STARTED	2023-10-14 23:30:01.902965
INSERTED	2023-10-14 23:30:14.861907
STARTED	2023-10-14 23:35:02.112176
INSERTED	2023-10-14 23:35:15.157001
STARTED	2023-10-14 23:40:01.402085
INSERTED	2023-10-14 23:40:14.536337
STARTED	2023-10-14 23:45:01.774226
INSERTED	2023-10-14 23:45:14.792563
STARTED	2023-10-14 23:50:02.035294
INSERTED	2023-10-14 23:50:15.074841
STARTED	2023-10-14 23:55:01.401173
INSERTED	2023-10-14 23:55:14.484297
STARTED	2023-10-15 00:00:01.773806
INSERTED	2023-10-15 00:00:15.190354
STARTED	2023-10-15 00:05:01.430077
INSERTED	2023-10-15 00:05:14.494409
STARTED	2023-10-15 00:10:01.738683
INSERTED	2023-10-15 00:10:14.947173
STARTED	2023-10-15 00:15:01.193983
INSERTED	2023-10-15 00:15:14.375596
STARTED	2023-10-15 00:20:01.627803
INSERTED	2023-10-15 00:20:14.621898
STARTED	2023-10-15 00:25:01.859996
INSERTED	2023-10-15 00:25:14.786750
STARTED	2023-10-15 00:30:02.027646
INSERTED	2023-10-15 00:30:15.192926
STARTED	2023-10-15 00:35:01.977667
INSERTED	2023-10-15 00:35:14.940552
STARTED	2023-10-15 00:40:01.185309
INSERTED	2023-10-15 00:40:14.242825
STARTED	2023-10-15 00:45:01.487910
INSERTED	2023-10-15 00:45:14.504517
STARTED	2023-10-15 00:50:01.772732
INSERTED	2023-10-15 00:50:14.846876
STARTED	2023-10-15 00:55:02.090559
INSERTED	2023-10-15 00:55:15.023229
STARTED	2023-10-15 01:00:01.264775
INSERTED	2023-10-15 01:00:14.242139
STARTED	2023-10-15 01:05:01.483091
INSERTED	2023-10-15 01:05:14.516516
STARTED	2023-10-15 01:10:01.763475
INSERTED	2023-10-15 01:10:19.806255
STARTED	2023-10-15 01:15:02.048579
INSERTED	2023-10-15 01:15:15.135577
STARTED	2023-10-15 01:20:01.393098
INSERTED	2023-10-15 01:20:14.413553
STARTED	2023-10-15 01:25:01.659101
INSERTED	2023-10-15 01:25:14.707709
STARTED	2023-10-15 01:30:01.950229
INSERTED	2023-10-15 01:30:14.861322
STARTED	2023-10-15 01:35:01.958115
INSERTED	2023-10-15 01:35:14.920311
STARTED	2023-10-15 01:40:01.162659
INSERTED	2023-10-15 01:40:14.100731
STARTED	2023-10-15 01:45:01.341750
INSERTED	2023-10-15 01:45:14.517372
STARTED	2023-10-15 01:50:01.757382
INSERTED	2023-10-15 01:50:15.030650
STARTED	2023-10-15 01:55:01.276379
INSERTED	2023-10-15 01:55:14.452329
STARTED	2023-10-15 02:00:01.720484
INSERTED	2023-10-15 02:00:14.708870
STARTED	2023-10-15 02:05:01.951585
INSERTED	2023-10-15 02:05:15.069249
STARTED	2023-10-15 02:10:01.313608
INSERTED	2023-10-15 02:10:14.411795
STARTED	2023-10-15 02:15:01.670419
INSERTED	2023-10-15 02:15:14.640482
STARTED	2023-10-15 02:20:01.916220
INSERTED	2023-10-15 02:20:14.868685
STARTED	2023-10-15 02:25:01.820048
INSERTED	2023-10-15 02:25:14.772240
STARTED	2023-10-15 02:30:02.014462
INSERTED	2023-10-15 02:30:15.001467
STARTED	2023-10-15 02:35:01.255006
INSERTED	2023-10-15 02:35:14.195108
STARTED	2023-10-15 02:40:01.447091
INSERTED	2023-10-15 02:40:14.512182
STARTED	2023-10-15 02:45:01.762014
INSERTED	2023-10-15 02:45:14.812323
STARTED	2023-10-15 02:50:02.053014
INSERTED	2023-10-15 02:50:15.396050
STARTED	2023-10-15 02:55:01.646512
INSERTED	2023-10-15 02:55:15.784992
STARTED	2023-10-15 03:00:02.025502
INSERTED	2023-10-15 03:00:14.978468
STARTED	2023-10-15 03:05:01.293847
INSERTED	2023-10-15 03:05:14.334432
STARTED	2023-10-15 03:10:01.579942
INSERTED	2023-10-15 03:10:14.477140
STARTED	2023-10-15 03:15:01.725475
INSERTED	2023-10-15 03:15:14.814722
STARTED	2023-10-15 03:20:02.077091
INSERTED	2023-10-15 03:20:15.007257
STARTED	2023-10-15 03:25:01.248757
INSERTED	2023-10-15 03:25:14.323083
STARTED	2023-10-15 03:30:01.568122
INSERTED	2023-10-15 03:30:14.733313
STARTED	2023-10-15 03:35:01.979557
INSERTED	2023-10-15 03:35:15.005962
STARTED	2023-10-15 03:40:01.250254
INSERTED	2023-10-15 03:40:14.161460
STARTED	2023-10-15 03:45:01.405578
INSERTED	2023-10-15 03:45:14.681028
STARTED	2023-10-15 03:50:01.925415
INSERTED	2023-10-15 03:50:14.961719
STARTED	2023-10-15 03:55:01.213055
INSERTED	2023-10-15 03:55:14.262115
STARTED	2023-10-15 04:00:01.543190
INSERTED	2023-10-15 04:00:14.731161
STARTED	2023-10-15 04:05:01.974647
INSERTED	2023-10-15 04:05:15.075281
STARTED	2023-10-15 04:10:01.318064
INSERTED	2023-10-15 04:10:14.395275
STARTED	2023-10-15 04:15:01.639326
INSERTED	2023-10-15 04:15:15.055586
STARTED	2023-10-15 04:20:01.319830
INSERTED	2023-10-15 04:20:14.529548
STARTED	2023-10-15 04:25:01.770510
INSERTED	2023-10-15 04:25:14.814802
STARTED	2023-10-15 04:30:02.056408
INSERTED	2023-10-15 04:30:15.057542
STARTED	2023-10-15 04:35:01.537617
INSERTED	2023-10-15 04:35:14.582189
STARTED	2023-10-15 04:40:01.824759
INSERTED	2023-10-15 04:40:14.930409
STARTED	2023-10-15 04:45:01.174166
INSERTED	2023-10-15 04:45:14.216401
STARTED	2023-10-15 04:50:01.469841
INSERTED	2023-10-15 04:50:15.520446
STARTED	2023-10-15 04:55:01.762120
INSERTED	2023-10-15 04:55:14.710725
STARTED	2023-10-15 05:00:01.956508
INSERTED	2023-10-15 05:00:14.990795
STARTED	2023-10-15 05:05:01.508565
INSERTED	2023-10-15 05:05:14.444451
STARTED	2023-10-15 05:10:01.696714
INSERTED	2023-10-15 05:10:14.752457
STARTED	2023-10-15 05:15:02.000049
INSERTED	2023-10-15 05:15:14.948665
STARTED	2023-10-15 05:20:01.213433
INSERTED	2023-10-15 05:20:14.186720
STARTED	2023-10-15 05:25:01.429833
INSERTED	2023-10-15 05:25:14.529070
STARTED	2023-10-15 05:30:01.771630
INSERTED	2023-10-15 05:30:14.866556
STARTED	2023-10-15 05:35:02.114089
INSERTED	2023-10-15 05:35:15.070054
STARTED	2023-10-15 05:40:01.313524
INSERTED	2023-10-15 05:40:14.262152
STARTED	2023-10-15 05:45:01.509429
INSERTED	2023-10-15 05:45:14.588817
STARTED	2023-10-15 05:50:01.832861
INSERTED	2023-10-15 05:50:15.076197
STARTED	2023-10-15 05:55:01.324657
INSERTED	2023-10-15 05:55:14.394531
STARTED	2023-10-15 06:00:01.639946
INSERTED	2023-10-15 06:00:15.282661
STARTED	2023-10-15 06:05:01.527917
INSERTED	2023-10-15 06:05:14.563316
STARTED	2023-10-15 06:10:01.806097
INSERTED	2023-10-15 06:10:15.740792
STARTED	2023-10-15 06:15:02.003026
INSERTED	2023-10-15 06:15:15.199103
STARTED	2023-10-15 06:20:01.454904
INSERTED	2023-10-15 06:20:14.821860
STARTED	2023-10-15 06:25:02.068877
INSERTED	2023-10-15 06:25:15.130869
STARTED	2023-10-15 06:30:01.375786
INSERTED	2023-10-15 06:30:14.380663
STARTED	2023-10-15 06:35:01.634552
INSERTED	2023-10-15 06:35:14.560309
STARTED	2023-10-15 06:40:01.805020
INSERTED	2023-10-15 06:40:14.852889
STARTED	2023-10-15 06:45:02.096470
INSERTED	2023-10-15 06:45:15.859577
STARTED	2023-10-15 06:50:02.121464
INSERTED	2023-10-15 06:50:15.164079
STARTED	2023-10-15 06:55:01.423184
INSERTED	2023-10-15 06:55:14.343757
STARTED	2023-10-15 07:00:01.587092
INSERTED	2023-10-15 07:00:14.724609
STARTED	2023-10-15 07:05:01.970142
INSERTED	2023-10-15 07:05:14.971731
STARTED	2023-10-15 07:10:01.211838
INSERTED	2023-10-15 07:10:14.128693
STARTED	2023-10-15 07:15:01.375318
INSERTED	2023-10-15 07:15:14.392155
STARTED	2023-10-15 07:20:01.649789
INSERTED	2023-10-15 07:20:14.680944
STARTED	2023-10-15 07:25:01.937074
INSERTED	2023-10-15 07:25:14.921326
STARTED	2023-10-15 07:30:01.177185
INSERTED	2023-10-15 07:30:14.191844
STARTED	2023-10-15 07:35:01.435095
INSERTED	2023-10-15 07:35:14.432437
STARTED	2023-10-15 07:40:01.678206
INSERTED	2023-10-15 07:40:14.712017
STARTED	2023-10-15 07:45:01.957668
INSERTED	2023-10-15 07:45:15.872183
STARTED	2023-10-15 07:50:02.114846
INSERTED	2023-10-15 07:50:16.524599
STARTED	2023-10-15 07:55:01.634054
INSERTED	2023-10-15 07:55:14.671202
STARTED	2023-10-15 08:00:01.920749
INSERTED	2023-10-15 08:00:14.913045
STARTED	2023-10-15 08:05:01.343508
INSERTED	2023-10-15 08:05:14.397234
STARTED	2023-10-15 08:10:01.661913
INSERTED	2023-10-15 08:10:14.684386
STARTED	2023-10-15 08:15:01.926427
INSERTED	2023-10-15 08:15:14.893260
STARTED	2023-10-15 08:20:02.146733
INSERTED	2023-10-15 08:20:15.142281
STARTED	2023-10-15 08:25:01.402681
INSERTED	2023-10-15 08:25:15.405672
STARTED	2023-10-15 08:30:01.658787
INSERTED	2023-10-15 08:30:14.843225
STARTED	2023-10-15 08:35:02.089064
INSERTED	2023-10-15 08:35:15.089851
STARTED	2023-10-15 08:40:01.342349
INSERTED	2023-10-15 08:40:14.478992
STARTED	2023-10-15 08:45:01.722352
INSERTED	2023-10-15 08:45:14.717673
STARTED	2023-10-15 08:50:01.960896
INSERTED	2023-10-15 08:50:16.043167
STARTED	2023-10-15 08:55:01.356307
INSERTED	2023-10-15 08:55:14.448915
STARTED	2023-10-15 09:00:01.691711
INSERTED	2023-10-15 09:00:15.748307
STARTED	2023-10-15 09:05:01.997026
INSERTED	2023-10-15 09:05:16.019654
STARTED	2023-10-15 09:10:01.263490
INSERTED	2023-10-15 09:10:15.278827
STARTED	2023-10-15 09:15:01.532667
INSERTED	2023-10-15 09:15:15.579572
STARTED	2023-10-15 09:20:01.843757
INSERTED	2023-10-15 09:20:15.888647
STARTED	2023-10-15 09:25:02.152137
INSERTED	2023-10-15 09:25:15.314153
STARTED	2023-10-15 09:30:01.556192
INSERTED	2023-10-15 09:30:14.585403
STARTED	2023-10-15 09:35:01.832017
INSERTED	2023-10-15 09:35:14.904174
STARTED	2023-10-15 09:40:02.146117
INSERTED	2023-10-15 09:40:15.160605
STARTED	2023-10-15 09:45:01.402662
INSERTED	2023-10-15 09:45:14.335996
STARTED	2023-10-15 09:50:01.580044
INSERTED	2023-10-15 09:50:15.664716
STARTED	2023-10-15 09:55:01.904262
INSERTED	2023-10-15 09:55:14.950569
STARTED	2023-10-15 10:00:01.191391
INSERTED	2023-10-15 10:00:14.221437
STARTED	2023-10-15 10:05:01.476542
INSERTED	2023-10-15 10:05:14.617645
STARTED	2023-10-15 10:10:01.879459
INSERTED	2023-10-15 10:10:16.221943
STARTED	2023-10-15 10:15:01.555262
INSERTED	2023-10-15 10:15:14.668367
STARTED	2023-10-15 10:20:01.926797
INSERTED	2023-10-15 10:20:15.116908
STARTED	2023-10-15 10:25:01.408185
INSERTED	2023-10-15 10:25:15.700400
STARTED	2023-10-15 10:30:01.943173
INSERTED	2023-10-15 10:30:15.105766
STARTED	2023-10-15 10:35:01.355643
INSERTED	2023-10-15 10:35:15.207151
STARTED	2023-10-15 10:40:01.456269
INSERTED	2023-10-15 10:40:14.689383
STARTED	2023-10-15 10:45:01.940692
INSERTED	2023-10-15 10:45:15.731419
STARTED	2023-10-15 10:50:01.976683
INSERTED	2023-10-15 10:50:15.094526
STARTED	2023-10-15 10:55:01.338255
INSERTED	2023-10-15 10:55:14.870634
STARTED	2023-10-15 11:00:02.121736
INSERTED	2023-10-15 11:00:15.822859
STARTED	2023-10-15 11:05:02.063063
INSERTED	2023-10-15 11:05:15.341902
STARTED	2023-10-15 11:10:01.587952
INSERTED	2023-10-15 11:10:14.615957
STARTED	2023-10-15 11:15:01.860532
INSERTED	2023-10-15 11:15:16.811476
STARTED	2023-10-15 11:20:02.097329
INSERTED	2023-10-15 11:20:15.115414
STARTED	2023-10-15 11:25:01.366452
INSERTED	2023-10-15 11:25:14.479826
STARTED	2023-10-15 11:30:01.725647
INSERTED	2023-10-15 11:30:15.779637
STARTED	2023-10-15 11:35:02.030770
INSERTED	2023-10-15 11:35:15.446054
STARTED	2023-10-15 11:40:01.843980
INSERTED	2023-10-15 11:40:17.259858
STARTED	2023-10-15 11:45:01.517718
INSERTED	2023-10-15 11:45:14.789116
STARTED	2023-10-15 11:50:02.056635
INSERTED	2023-10-15 11:50:15.182853
STARTED	2023-10-15 11:55:01.436511
INSERTED	2023-10-15 11:55:15.691341
STARTED	2023-10-15 12:00:01.941816
INSERTED	2023-10-15 12:00:14.974391
STARTED	2023-10-15 12:05:01.226751
INSERTED	2023-10-15 12:05:14.415982
STARTED	2023-10-15 12:10:01.675319
INSERTED	2023-10-15 12:10:14.871342
STARTED	2023-10-15 12:15:02.144131
INSERTED	2023-10-15 12:15:15.246904
STARTED	2023-10-15 12:20:01.520596
INSERTED	2023-10-15 12:20:14.884083
STARTED	2023-10-15 12:25:02.138167
INSERTED	2023-10-15 12:25:15.385431
STARTED	2023-10-15 12:30:01.639567
INSERTED	2023-10-15 12:30:14.783398
STARTED	2023-10-15 12:35:02.035029
INSERTED	2023-10-15 12:35:16.180857
STARTED	2023-10-15 12:40:01.437336
INSERTED	2023-10-15 12:40:14.617804
STARTED	2023-10-15 12:45:01.867949
INSERTED	2023-10-15 12:45:15.018291
STARTED	2023-10-15 12:50:01.272887
INSERTED	2023-10-15 12:50:14.402432
STARTED	2023-10-15 12:55:01.655662
INSERTED	2023-10-15 12:55:14.941978
STARTED	2023-10-15 13:00:01.191661
INSERTED	2023-10-15 13:00:14.459295
STARTED	2023-10-15 13:05:01.721356
INSERTED	2023-10-15 13:05:15.092244
STARTED	2023-10-15 13:10:01.343016
INSERTED	2023-10-15 13:10:14.536816
STARTED	2023-10-15 13:15:01.789240
INSERTED	2023-10-15 13:15:14.924361
STARTED	2023-10-15 13:20:01.195744
INSERTED	2023-10-15 13:20:14.326385
STARTED	2023-10-15 13:25:01.578575
INSERTED	2023-10-15 13:25:15.709180
STARTED	2023-10-15 13:30:01.957724
INSERTED	2023-10-15 13:30:15.651122
STARTED	2023-10-15 13:35:01.919632
INSERTED	2023-10-15 13:35:15.234108
STARTED	2023-10-15 13:40:01.492380
INSERTED	2023-10-15 13:40:14.730862
STARTED	2023-10-15 13:45:01.991874
INSERTED	2023-10-15 13:45:15.148908
STARTED	2023-10-15 13:50:01.400236
INSERTED	2023-10-15 13:50:14.638795
STARTED	2023-10-15 13:55:01.902038
INSERTED	2023-10-15 13:55:15.030616
STARTED	2023-10-15 14:00:01.281989
INSERTED	2023-10-15 14:00:14.603029
STARTED	2023-10-15 14:05:01.853396
INSERTED	2023-10-15 14:05:16.047050
STARTED	2023-10-15 14:10:01.297140
INSERTED	2023-10-15 14:10:14.692706
STARTED	2023-10-15 14:15:01.953613
INSERTED	2023-10-15 14:15:15.174839
STARTED	2023-10-15 14:20:01.453507
INSERTED	2023-10-15 14:20:14.644581
STARTED	2023-10-15 14:25:01.890869
INSERTED	2023-10-15 14:25:15.963172
STARTED	2023-10-15 14:30:01.210200
INSERTED	2023-10-15 14:30:14.249293
STARTED	2023-10-15 14:35:01.498890
INSERTED	2023-10-15 14:35:14.735568
STARTED	2023-10-15 14:40:01.986355
INSERTED	2023-10-15 14:40:16.051999
STARTED	2023-10-15 14:45:01.303568
INSERTED	2023-10-15 14:45:15.405027
STARTED	2023-10-15 14:50:01.654880
INSERTED	2023-10-15 14:50:14.869540
STARTED	2023-10-15 14:55:02.124069
INSERTED	2023-10-15 14:55:15.225208
STARTED	2023-10-15 15:00:01.487573
INSERTED	2023-10-15 15:00:14.766833
STARTED	2023-10-15 15:05:02.013370
INSERTED	2023-10-15 15:05:15.094194
STARTED	2023-10-15 15:10:01.347222
INSERTED	2023-10-15 15:10:14.393967
STARTED	2023-10-15 15:15:01.643394
INSERTED	2023-10-15 15:15:14.643148
STARTED	2023-10-15 15:20:01.899631
INSERTED	2023-10-15 15:20:15.908102
STARTED	2023-10-15 15:25:02.161246
INSERTED	2023-10-15 15:25:15.177843
STARTED	2023-10-15 15:30:01.423828
INSERTED	2023-10-15 15:30:14.514534
STARTED	2023-10-15 15:35:01.765297
INSERTED	2023-10-15 15:35:16.908679
STARTED	2023-10-15 15:40:02.159207
INSERTED	2023-10-15 15:40:16.222930
STARTED	2023-10-15 15:45:01.474417
INSERTED	2023-10-15 15:45:14.562196
STARTED	2023-10-15 15:50:01.808341
INSERTED	2023-10-15 15:50:16.205905
STARTED	2023-10-15 15:55:01.456143
INSERTED	2023-10-15 15:55:15.087091
STARTED	2023-10-15 16:00:01.337360
INSERTED	2023-10-15 16:00:14.425289
STARTED	2023-10-15 16:05:01.670154
INSERTED	2023-10-15 16:05:14.754774
STARTED	2023-10-15 16:10:02.001122
INSERTED	2023-10-15 16:10:15.431808
STARTED	2023-10-15 16:15:01.678300
INSERTED	2023-10-15 16:15:15.506197
STARTED	2023-10-15 16:20:01.768108
INSERTED	2023-10-15 16:20:14.976292
STARTED	2023-10-15 16:25:01.221523
INSERTED	2023-10-15 16:25:14.309986
STARTED	2023-10-15 16:30:01.559788
INSERTED	2023-10-15 16:30:14.642421
STARTED	2023-10-15 16:35:01.886411
INSERTED	2023-10-15 16:35:15.989218
STARTED	2023-10-15 16:40:01.237283
INSERTED	2023-10-15 16:40:14.196083
STARTED	2023-10-15 16:45:01.443113
INSERTED	2023-10-15 16:45:15.029311
STARTED	2023-10-15 16:50:01.284581
INSERTED	2023-10-15 16:50:16.033726
STARTED	2023-10-15 16:55:01.278446
INSERTED	2023-10-15 16:55:14.364553
STARTED	2023-10-15 17:00:01.636606
INSERTED	2023-10-15 17:00:15.062093
STARTED	2023-10-15 17:05:01.496616
INSERTED	2023-10-15 17:05:14.599369
STARTED	2023-10-15 17:10:01.843502
INSERTED	2023-10-15 17:10:14.879074
STARTED	2023-10-15 17:15:02.129636
INSERTED	2023-10-15 17:15:15.665684
STARTED	2023-10-15 17:20:01.926921
INSERTED	2023-10-15 17:20:15.138663
STARTED	2023-10-15 17:25:01.398408
INSERTED	2023-10-15 17:25:14.408983
STARTED	2023-10-15 17:30:01.657111
INSERTED	2023-10-15 17:30:14.895024
STARTED	2023-10-15 17:35:02.145488
INSERTED	2023-10-15 17:35:15.227764
STARTED	2023-10-15 17:40:01.475549
INSERTED	2023-10-15 17:40:14.534439
STARTED	2023-10-15 17:45:01.783245
INSERTED	2023-10-15 17:45:14.953845
STARTED	2023-10-15 17:50:01.200003
INSERTED	2023-10-15 17:50:15.249965
STARTED	2023-10-15 17:55:01.497561
INSERTED	2023-10-15 17:55:14.720249
STARTED	2023-10-15 18:00:01.980001
INSERTED	2023-10-15 18:00:16.041482
STARTED	2023-10-15 18:05:01.290193
INSERTED	2023-10-15 18:05:14.325189
STARTED	2023-10-15 18:10:01.574004
INSERTED	2023-10-15 18:10:14.671322
STARTED	2023-10-15 18:15:01.919335
INSERTED	2023-10-15 18:15:15.008173
STARTED	2023-10-15 18:20:01.266279
INSERTED	2023-10-15 18:20:14.338721
STARTED	2023-10-15 18:25:01.604476
INSERTED	2023-10-15 18:25:14.625607
STARTED	2023-10-15 18:30:01.875943
INSERTED	2023-10-15 18:30:15.998365
STARTED	2023-10-15 18:35:01.265309
INSERTED	2023-10-15 18:35:14.384202
STARTED	2023-10-15 18:40:01.634586
INSERTED	2023-10-15 18:40:14.697891
STARTED	2023-10-15 18:45:01.944790
INSERTED	2023-10-15 18:45:15.001482
STARTED	2023-10-15 18:50:01.246092
INSERTED	2023-10-15 18:50:14.322547
STARTED	2023-10-15 18:55:01.572035
INSERTED	2023-10-15 18:55:14.833660
STARTED	2023-10-15 19:00:02.084556
INSERTED	2023-10-15 19:00:15.174425
STARTED	2023-10-15 19:05:01.424896
INSERTED	2023-10-15 19:05:14.449511
STARTED	2023-10-15 19:10:01.701108
INSERTED	2023-10-15 19:10:14.661249
STARTED	2023-10-15 19:15:01.205098
INSERTED	2023-10-15 19:15:14.296569
STARTED	2023-10-15 19:20:01.555165
INSERTED	2023-10-15 19:20:15.666589
STARTED	2023-10-15 19:25:01.914846
INSERTED	2023-10-15 19:25:14.966591
STARTED	2023-10-15 19:30:01.215179
INSERTED	2023-10-15 19:30:14.485232
STARTED	2023-10-15 19:35:01.742644
INSERTED	2023-10-15 19:35:16.900917
STARTED	2023-10-15 19:40:02.156648
INSERTED	2023-10-15 19:40:15.362796
STARTED	2023-10-15 19:45:01.614762
INSERTED	2023-10-15 19:45:14.644403
STARTED	2023-10-15 19:50:01.897204
INSERTED	2023-10-15 19:50:15.941586
STARTED	2023-10-15 19:55:01.836336
INSERTED	2023-10-15 19:55:15.964887
STARTED	2023-10-15 20:00:01.213414
INSERTED	2023-10-15 20:00:14.252397
STARTED	2023-10-15 20:05:01.500274
INSERTED	2023-10-15 20:05:14.964077
STARTED	2023-10-15 20:10:01.211181
INSERTED	2023-10-15 20:10:14.353250
STARTED	2023-10-15 20:15:01.604439
INSERTED	2023-10-15 20:15:15.655896
STARTED	2023-10-15 20:20:01.912188
INSERTED	2023-10-15 20:20:15.102880
STARTED	2023-10-15 20:25:01.355142
INSERTED	2023-10-15 20:25:14.401622
STARTED	2023-10-15 20:30:01.661778
INSERTED	2023-10-15 20:30:14.806736
STARTED	2023-10-15 20:35:02.055390
INSERTED	2023-10-15 20:35:16.055385
STARTED	2023-10-15 20:40:01.303202
INSERTED	2023-10-15 20:40:14.999798
STARTED	2023-10-15 20:45:01.250738
INSERTED	2023-10-15 20:45:14.220426
